,Country,Region,Happiness Rank,Happiness Score,Dystopia Residual,Personal_sum,Country_sum,cluster
47,Kuwait,Middle East and North Africa,48,6.102099895,1.840167999,3.4460824129999996,0.8158274440000001,2
48,Mauritius,Sub-Saharan Africa,49,6.101299763,2.006720543,3.232720197,0.8618209139999999,2
49,Kazakhstan,Commonwealth of Independent States,50,6.057899952,2.021602631,3.274650872,0.761609621,2
50,Estonia,Central and Eastern Europe,51,6.021800041,1.629928112,3.48828876,0.903568372,2
51,Philippines,Southeast Asia,52,6.006000042,2.501741886,2.6226918699999997,0.8815611010000001,3
52,Hungary,Central and Eastern Europe,53,6.000400066,2.121845722,3.394110382,0.484441214,2
53,Thailand,Southeast Asia,54,5.998799801,1.832384109,3.148404658,1.01799668,2
54,Argentina,Latin America and Caribbean,55,5.974699974,2.072540998,3.250783027,0.6513558770000001,2
55,Honduras,Latin America and Caribbean,56,5.953199863,2.464295387,2.577417671,0.911483378,3
56,Latvia,Central and Eastern Europe,57,5.949999809,2.121283054,3.333696663,0.494998276,2
57,Ecuador,Latin America and Caribbean,58,5.925199986,2.254933834,2.913248957,0.756994411,3
58,Portugal,Western Europe,59,5.910900116,1.752558708,3.4876464609999998,0.6706656020000001,2
59,Jamaica,Latin America and Caribbean,60,5.889800072,2.214436531,2.975781679,0.699540885,3
60,South Korea,East Asia,61,5.872399807,1.946757078,3.4014037850000003,0.5242564980000001,2
61,Japan,East Asia,62,5.870800018,1.486200333,3.6719441419999996,0.712617293,2
62,Peru,Latin America and Caribbean,63,5.796800137,2.213499546,2.951399327,0.631854535,3
63,Serbia,Central and Eastern Europe,64,5.77820015,2.029040098,3.144034087,0.605158456,2
64,Bolivia,Latin America and Caribbean,65,5.747499943,2.425928593,2.535772561,0.7857822110000001,3
65,Pakistan,South Asia,66,5.69329977,2.976876736,1.959712297,0.756718918,4
66,Paraguay,Latin America and Caribbean,67,5.692100048,1.83412528,3.0020580290000005,0.855886682,0
67,Dominican Republic,Latin America and Caribbean,68,5.689199924,1.844246864,3.053982437,0.791016363,0
68,Bosnia and Herzegovina,Central and Eastern Europe,69,5.674099922,2.16724205,2.9363101730000003,0.570543472,3
69,Moldova,Commonwealth of Independent States,70,5.607500076,2.370968342,2.6585284469999997,0.577999416,3
70,Tajikistan,Commonwealth of Independent States,71,5.555699825,2.25650835,2.373847127,0.925338209,3
71,Montenegro,Central and Eastern Europe,72,5.54610014,1.880565882,3.1148368720000006,0.550669289,0
72,Russia,Commonwealth of Independent States,73,5.546000004,1.815716743,3.1860896359999997,0.544240873,0
73,Kyrgyzstan,Commonwealth of Independent States,74,5.541500092,2.060206652,2.534863531,0.946455196,3
74,Belarus,Commonwealth of Independent States,75,5.539899826,1.8069911,3.1585823889999998,0.574296363,0
75,North Cyprus,Western Europe,76,5.53550005,1.23668766,3.422013164,0.876848682,0
76,Greece,Western Europe,77,5.514999866,2.016179085,3.276475429,0.2223607,0
77,Hong Kong S.A.R. of China,East Asia,78,5.510399818,0.673293114,3.7569609870000003,1.080122858,0
78,Croatia,Central and Eastern Europe,79,5.504700184,1.676029205,3.320864737,0.507780867,0
79,Libya,Middle East and North Africa,80,5.488800049,1.888563156,2.833824098,0.766369835,0
80,Mongolia,East Asia,81,5.456200123,1.810527563,2.979591549,0.666121977,0
81,Malaysia,Southeast Asia,82,5.384300232,1.319420815,3.130935788,0.933990825,0
82,Vietnam,Southeast Asia,83,5.353499889,1.685977936,2.790301144,0.877172754,0
83,Indonesia,Southeast Asia,84,5.285600185,1.479573488,2.65695864,1.149086568,0
84,Ivory Coast,Sub-Saharan Africa,85,5.233300209,3.081022501,1.4917641879999999,0.660533913,4
85,Benin,Sub-Saharan Africa,86,5.21600008,3.440809727,1.046736092,0.7284421919999999,4
86,Maldives,South Asia,87,5.197599888,1.098674774,3.254591465,0.844308391,0
87,Congo (Brazzaville),Sub-Saharan Africa,88,5.194399834,2.722619534,1.8493538800000002,0.622401192,4
88,Azerbaijan,Commonwealth of Independent States,89,5.164800167,1.507632971,2.9020197989999996,0.755155119,0
89,Macedonia,Central and Eastern Europe,90,5.159800053,1.617594957,2.921539664,0.6206831859999999,0
90,Ghana,Sub-Saharan Africa,91,5.147999763,2.378437281,1.974392682,0.795151651,4
91,Nepal,South Asia,92,5.137199879,2.014386892,2.213719071,0.9090830240000001,3
92,Turkey,Middle East and North Africa,93,5.131800175,1.564816713,3.1056637159999996,0.461269572,0
93,China,East Asia,94,5.123899937,1.336181879,2.989862621,0.7978817149999999,0
94,Turkmenistan,Commonwealth of Independent States,95,5.119100094,1.115337372,3.131888569,0.871869892,0
95,Bulgaria,Central and Eastern Europe,96,5.101500034,1.294961452,3.2849104999999996,0.521653779,0
96,Morocco,Middle East and North Africa,97,5.094799995,2.378402472,2.14892751,0.567472294,3
97,Cameroon,Sub-Saharan Africa,98,5.084899902,2.719370842,1.673874049,0.691656005,4
98,Venezuela,Latin America and Caribbean,99,5.053199768,1.74484086,2.8858110310000002,0.42252115199999996,0
99,Algeria,Middle East and North Africa,100,5.005099773,1.840811729,2.832278133,0.332049467,0
100,Senegal,Sub-Saharan Africa,101,4.980800152,2.405123949,1.977047145,0.598663971,4
101,Guinea,Sub-Saharan Africa,102,4.949299812,2.740729809,1.4750289319999998,0.733573459,4
102,Niger,Sub-Saharan Africa,103,4.909599781,3.017630577,1.1109468269999998,0.781043276,4
103,Laos,Southeast Asia,104,4.888599873,1.621152639,2.188464015,1.0789683609999998,1
104,Albania,Central and Eastern Europe,105,4.882699966,1.640897036,2.583466589,0.658334941,0
105,Cambodia,Southeast Asia,106,4.848400116,1.663300037,2.2039653059999997,0.9811199310000001,1
106,Bangladesh,South Asia,107,4.832799911,1.755261898,2.119897366,0.957611591,1
107,Gabon,Sub-Saharan Africa,108,4.829299927,1.735027552,2.6170167330000003,0.47727803799999996,0
108,South Africa,Sub-Saharan Africa,109,4.814099789,1.625117302,2.5682607589999997,0.620690808,0
109,Iraq,Middle East and North Africa,110,4.784800053,1.752173662,2.522836029,0.5097551119999999,0
110,Lebanon,Middle East and North Africa,111,4.771500111,1.53554225,2.870396972,0.365558958,0
111,Burkina Faso,Sub-Saharan Africa,112,4.768700123,2.588826418,1.544687419,0.63519682,4
112,Gambia,Sub-Saharan Africa,113,4.750599861,2.270216465,1.4929171209999998,0.9875030060000001,4
113,Mali,Sub-Saharan Africa,114,4.729300022,2.559335232,1.560585901,0.609347775,4
114,Nigeria,Sub-Saharan Africa,115,4.724100113,2.219635487,1.8004557339999998,0.703997514,4
115,Armenia,Commonwealth of Independent States,116,4.676799774,1.468161583,2.618696571,0.58991973,0
116,Georgia,Commonwealth of Independent States,117,4.672599792,1.69239831,2.273049593,0.707191918,1
117,Iran,Middle East and North Africa,118,4.672399998,1.286969423,2.66464752,0.720825925,0
118,Jordan,Middle East and North Africa,119,4.633399963,1.262258053,2.702922523,0.668228477,0
119,Mozambique,Sub-Saharan Africa,120,4.623600006,2.221216202,1.4581678820000001,0.9442617600000001,4
120,Kenya,Sub-Saharan Africa,121,4.583000183,1.684904575,1.9178039129999997,0.980283707,1
121,Namibia,Sub-Saharan Africa,122,4.571100235,1.503033161,2.492691309,0.575373799,0
122,Ukraine,Commonwealth of Independent States,123,4.56069994,1.252669334,2.80042547,0.507626181,0
123,Liberia,Sub-Saharan Africa,124,4.557899952,2.386757851,1.4871212099999997,0.6840508430000001,4
124,Palestinian Territories,Middle East and North Africa,125,4.552800179,1.693985701,2.396401346,0.462430663,0
125,Uganda,Sub-Saharan Africa,126,4.43200016,1.958671093,1.7429764859999999,0.730308771,1
126,Chad,Sub-Saharan Africa,127,4.422699928,2.74742651,1.150149867,0.525162265,4
127,Tunisia,Middle East and North Africa,128,4.392199993,1.528496742,2.528067112,0.33564127200000005,0
128,Mauritania,Sub-Saharan Africa,129,4.374599934,1.85955739,2.0781932770000004,0.436871782,1
129,Sri Lanka,South Asia,130,4.327000141,0.611288548,2.88496375,0.830743172,0
130,Congo (Kinshasa),Sub-Saharan Africa,131,4.31099987,2.437864304,1.172754541,0.7004145079999999,4
131,Swaziland,Sub-Saharan Africa,132,4.308100224,1.686207294,2.107960761,0.5139664939999999,1
132,Myanmar,Southeast Asia,133,4.308000088,0.681462526,2.271712273,1.3548229489999999,1
133,Comoros,Sub-Saharan Africa,134,4.288599968,2.17276907,1.576236904,0.539615043,4
134,Togo,Sub-Saharan Africa,135,4.187200069,2.409595251,1.1584703029999999,0.619139746,4
135,Ethiopia,Sub-Saharan Africa,136,4.186200142,1.628459215,1.800075173,0.757702008,1
136,Madagascar,Sub-Saharan Africa,137,4.165599823,2.136298418,1.5688645829999999,0.460406251,4
137,Egypt,Middle East and North Africa,138,4.151400089,1.158818245,2.454679787,0.5379477810000001,0
138,Sierra Leone,Sub-Saharan Africa,139,3.926399946,2.046271801,1.192499295,0.68761563,4
139,Burundi,Sub-Saharan Africa,140,3.775300026,2.401507378,0.6987881060000001,0.674987673,4
140,Zambia,Sub-Saharan Africa,141,3.759399891,1.134339333,1.796464384,0.82864368,1
141,Haiti,Latin America and Caribbean,142,3.720799923,1.619916916,1.305772513,0.795142844,1
142,Lesotho,Sub-Saharan Africa,143,3.652800083,1.445513964,1.644813575,0.5624789969999999,1
143,India,South Asia,144,3.573299885,0.734130859,1.915344954,0.9238027119999999,1
144,Malawi,Sub-Saharan Africa,145,3.538000107,1.552718282,1.153066114,0.832208842,1
145,Yemen,Middle East and North Africa,146,3.527400017,1.116472721,1.9851790659999997,0.425762624,1
146,Botswana,Sub-Saharan Africa,147,3.478899956,0.257240534,2.5773455199999997,0.6442832649999999,0
147,Tanzania,Sub-Saharan Africa,148,3.476200104,0.718963385,1.772515624,0.9847648590000001,1
148,Central African Republic,Sub-Saharan Africa,149,3.475899935,2.860197544,0.041072082,0.5745923980000001,4
149,Rwanda,Sub-Saharan Africa,150,3.312299967,0.548444986,1.438502282,1.325335353,1
150,Zimbabwe,Sub-Saharan Africa,151,3.299200058,0.841031075,1.848436863,0.6096824860000001,1
151,South Sudan,Sub-Saharan Africa,152,2.816600084,1.378751278,1.051170513,0.38670066000000003,1
152,Afghanistan,South Asia,153,2.566900015,1.507235646,0.92319122,0.136460499,1
